number,values_0,values_1,params_activation_function,params_batch_size,params_n_hidden_layers,params_optimizer,user_attrs_accuracy,user_attrs_activation_function,user_attrs_auroc,user_attrs_batch_size,user_attrs_f1,user_attrs_ks_statistic,user_attrs_max_distance_at,user_attrs_n_hidden_layers,user_attrs_optimizer,user_attrs_precision,user_attrs_recall,system_attrs_nsga2:generation,params_dropout,user_attrs_dropout,params_units_per_layer,user_attrs_units_per_layer
1,0.906992710634908,0.669531422697411,softmax,64,390,adam,0.8313828149060671,softmax,0.906992710634908,64,0.791070946857297,0.669531422697411,0.5678026080131531,390,adam,0.791070946857297,0.8315020911604168,0,80.0,80.0,,
10,0.9082439804776464,0.6751763322989142,relu,96,410,SGD,0.8299969202340622,relu,0.9082439804776464,96,0.781929213999606,0.6751763322989142,0.5708945989608765,410,SGD,0.781929213999606,0.8441199404550932,0,70.0,70.0,,
30,0.908887865959346,0.6741015923062348,softmax,128,410,adam,0.833353865106252,softmax,0.908887865959346,128,0.7929524322867538,0.6741015923062348,0.5733368992805481,410,adam,0.7929524322867538,0.8342666761182391,0,50.0,50.0,,
26,0.9089006165491128,0.6732684804289893,sigmoid,128,40,rmsprop,0.826516784724361,sigmoid,0.9089006165491128,128,0.7706310679611651,0.6732684804289893,0.5984179377555847,40,rmsprop,0.7706310679611651,0.855249167080173,0,50.0,50.0,,
11,0.9108255946653294,0.683387951447746,softmax,64,150,rmsprop,0.8350169387126578,softmax,0.9108255946653294,64,0.7910457690260777,0.683387951447746,0.600155770778656,150,rmsprop,0.7910457690260777,0.8429148649606578,0,30.0,30.0,,
40,0.919363438599122,0.7093783050610526,relu,64,260,SGD,0.8469048352325224,relu,0.919363438599122,64,0.8056745182012848,0.7093783050610526,0.6018163561820984,260,SGD,0.8056745182012848,0.853476997235415,0,30.0,30.0,,
19,0.9203905578605376,0.7156986793751328,sigmoid,96,90,rmsprop,0.8493378503233754,sigmoid,0.9203905578605376,96,0.8056790287268626,0.7156986793751328,0.6287418007850647,90,rmsprop,0.8056790287268626,0.860849223789608,0,50.0,50.0,,
45,0.9239834119420895,0.7297926014855359,sigmoid,160,190,adam,0.8619340930089313,sigmoid,0.9239834119420895,160,0.8357053160318125,0.7297926014855359,0.5902613401412964,190,adam,0.8357053160318125,0.8491529028142057,0,20.0,20.0,,
9,0.9244688048521696,0.7327585863129673,sigmoid,160,260,adam,0.8682784108407761,sigmoid,0.9244688048521696,160,0.856159420289855,0.7327585863129673,0.5540605187416077,260,adam,0.856159420289855,0.8375274686325938,0,20.0,20.0,,
42,0.9250977470904576,0.736227236988387,sigmoid,160,410,rmsprop,0.8633199876809362,sigmoid,0.9250977470904576,160,0.938185443668993,0.736227236988387,0.3359609544277191,410,rmsprop,0.938185443668993,0.7337492025235699,0,10.0,10.0,,
33,0.9255498718859112,0.7369344488551397,sigmoid,64,260,rmsprop,0.8528487834924545,sigmoid,0.9255498718859112,64,0.8029486263557836,0.7369344488551397,0.656953752040863,260,rmsprop,0.8029486263557836,0.8763734316296874,0,30.0,30.0,,
46,0.9257232304948276,0.7357136773576791,sigmoid,64,230,rmsprop,0.86282722513089,sigmoid,0.9257232304948276,64,0.8297465327594452,0.7357136773576791,0.599525511264801,230,rmsprop,0.8297465327594452,0.8609201105833983,0,20.0,20.0,,
38,0.9257695792553592,0.7363123412881147,tanh,32,380,SGD,0.868863566368956,tanh,0.9257695792553592,32,0.8526820883764235,0.7363123412881147,0.5603610277175903,380,SGD,0.8526820883764235,0.8439781668675126,0,30.0,30.0,,
14,0.9259080117483462,0.737579810903774,tanh,160,450,rmsprop,0.8468432399137665,tanh,0.9259080117483462,160,0.787413467589679,0.737579810903774,0.6963245272636414,450,rmsprop,0.787413467589679,0.8869355639044446,0,40.0,40.0,,
23,0.926141347927111,0.7378969504592415,sigmoid,32,370,adam,0.8629812134277794,sigmoid,0.926141347927111,32,0.8293098745226405,0.7378969504592415,0.5859043002128601,370,adam,0.8293098745226405,0.8620542992840434,0,40.0,40.0,,
43,0.9264953804242684,0.7418348637573233,tanh,32,450,adam,0.841268863566369,tanh,0.9264953804242684,32,0.7751890330116186,0.7418348637573233,0.6915874481201172,450,adam,0.7751890330116186,0.8938824696958957,0,80.0,80.0,,
41,0.926895597618965,0.7406643032562593,tanh,32,340,rmsprop,0.871296581459809,tanh,0.926895597618965,32,0.9247091033538672,0.7406643032562593,0.3548694252967834,340,rmsprop,0.9247091033538672,0.7661444672857447,0,20.0,20.0,,
35,0.9269826783952172,0.7376386921467998,tanh,64,480,rmsprop,0.8498306128734217,tanh,0.9269826783952172,64,0.7930662264270747,0.7376386921467998,0.6645231246948242,480,rmsprop,0.7930662264270747,0.8853760544410576,0,80.0,80.0,,
3,0.9271010759015588,0.7387540502761816,tanh,160,440,adam,0.8690175546658454,tanh,0.9271010759015588,160,0.8439681653169506,0.7387540502761816,0.554609477519989,440,adam,0.8439681653169506,0.8569504501311406,0,30.0,30.0,,
49,0.9273460586226566,0.7400425739991943,tanh,64,430,rmsprop,0.8747459193101325,tanh,0.9273460586226566,64,0.9077985377741672,0.7400425739991943,0.4311486482620239,430,rmsprop,0.9077985377741672,0.792159920606791,0,10.0,10.0,,
15,0.927422869055562,0.7391961788099937,tanh,96,140,adam,0.8727748691099476,tanh,0.927422869055562,96,0.8641939252336449,0.7391961788099937,0.5451805591583252,140,adam,0.8641939252336449,0.8390160913021903,0,30.0,30.0,,
21,0.9280409464634236,0.7411658689171199,tanh,128,250,adam,0.8751154912226671,tanh,0.9280409464634236,128,0.8740139901771097,0.7411658689171199,0.5097607970237732,250,adam,0.8740139901771097,0.8325653930672716,0,0.0,0.0,,
8,0.9288870231774028,0.7426646403304334,softmax,32,420,adam,0.8755158607945797,softmax,0.9288870231774028,32,0.8751397689153932,0.7426646403304334,0.483556866645813,420,adam,0.8751397689153932,0.83221095909832,0,10.0,10.0,,
2,0.9289286662252716,0.7436371131041896,tanh,32,230,rmsprop,0.8720049276255004,tanh,0.9289286662252716,32,0.8484975835259508,0.7436371131041896,0.5254800915718079,230,rmsprop,0.8484975835259508,0.8587226199758985,0,10.0,10.0,,
27,0.9303321286207076,0.7441405239911805,softmax,32,30,adam,0.8736064059131506,softmax,0.9303321286207076,32,0.8548421426037602,0.7441405239911805,0.5399704575538635,30,adam,0.8548421426037602,0.8541149783795279,0,0.0,0.0,,
39,0.937387285104936,0.7498535641281956,relu,128,70,adam,0.8755158607945797,relu,0.937387285104936,128,0.8580576307363927,0.7498535641281956,0.5563532710075378,70,adam,0.8580576307363927,0.8548947331112213,0,60.0,60.0,,
25,0.9448357874396932,0.7715711345038174,relu,64,90,rmsprop,0.8877425315676009,relu,0.9448357874396932,64,0.872472230133865,0.7715711345038174,0.5247581005096436,90,rmsprop,0.872472230133865,0.8685758843127526,0,70.0,70.0,,
22,0.958791350402918,0.8011984905849519,relu,128,260,rmsprop,0.9024946104096088,relu,0.958791350402918,128,0.9139614074914868,0.8011984905849519,0.4005647301673889,260,rmsprop,0.9139614074914868,0.8561706953994471,0,50.0,50.0,,
7,0.9682744403742796,0.8171059341349003,relu,32,470,adam,0.9094856790883892,relu,0.9682744403742796,32,0.8937940761636107,0.8171059341349003,0.4932243227958679,470,adam,0.8937940761636107,0.8984192244984759,0,80.0,80.0,,
48,0.9711335217556272,0.8295028195306192,relu,32,220,rmsprop,0.9121034801355096,relu,0.9711335217556272,32,0.9491498363534764,0.8295028195306192,0.2878309190273285,220,rmsprop,0.9491498363534764,0.8428439781668675,0,50.0,50.0,,
28,0.9730279667838142,0.8366887863342058,relu,32,430,rmsprop,0.9170927009547274,relu,0.9730279667838142,32,0.936253152946572,0.8366887863342058,0.3422045111656189,430,rmsprop,0.936253152946572,0.8682923371375912,0,60.0,60.0,,
37,0.974665570231756,0.8370770018384436,relu,64,280,rmsprop,0.9202956575300276,relu,0.974665570231756,64,0.9170226630946348,0.8370770018384436,0.4497274756431579,280,rmsprop,0.9170226630946348,0.897781243354363,0,10.0,10.0,,
12,0.9769730197173104,0.8447202257139279,relu,32,200,rmsprop,0.9166615337234372,relu,0.9769730197173104,32,0.9521694296819228,0.8447202257139279,0.307022750377655,200,rmsprop,0.9521694296819228,0.8509250726589637,0,20.0,20.0,,
32,0.9931294452650746,0.9107823051970744,relu,32,490,adam,0.9542038805050816,relu,0.9931294452650746,32,0.9435540559538872,0.9107823051970744,0.5679817795753479,490,adam,0.9435540559538872,0.9515134330474232,0,0.0,0.0,,
44,0.3262594891091531,0.0001089146653596,sigmoid,128,8,SGD,0.4344625808438558,sigmoid,0.3262594891091531,128,0.6057496189106211,0.0001089146653596,0.5055609345436096,8,SGD,0.4344625808438558,1.0,0,0.6000000000000001,0.6000000000000001,200.0,200.0
19,0.352047983476471,0.0061238345693626,sigmoid,64,8,rmsprop,0.4344625808438558,sigmoid,0.352047983476471,64,0.6057496189106211,0.0061238345693626,0.5208158493041992,8,rmsprop,0.4344625808438558,1.0,0,0.1,0.1,70.0,70.0
37,0.3860044137731832,0.0019798504317603,sigmoid,32,8,SGD,0.4344625808438558,sigmoid,0.3860044137731832,32,0.6057496189106211,0.0019798504317603,0.5325819849967957,8,SGD,0.4344625808438558,1.0,0,0.6000000000000001,0.6000000000000001,160.0,160.0
30,0.3886964848183576,0.022111167146022,sigmoid,32,7,SGD,0.4344625808438558,sigmoid,0.3886964848183576,32,0.6057496189106211,0.022111167146022,0.5432735085487366,7,SGD,0.4344625808438558,1.0,0,0.5,0.5,200.0,200.0
16,0.3938096874920006,0.0,sigmoid,128,7,SGD,0.4344625808438558,sigmoid,0.3938096874920006,128,0.6057496189106211,0.0,0.0,7,SGD,0.4344625808438558,1.0,0,0.1,0.1,440.0,440.0
11,0.4112985670417807,0.0,sigmoid,128,10,adam,0.5655374191561441,sigmoid,0.4112985670417807,128,0.0,0.0,0.0,10,adam,0.0,0.0,0,0.3,0.3,180.0,180.0
38,0.4523849047825292,0.0101399576611706,sigmoid,96,9,SGD,0.4344625808438558,sigmoid,0.4523849047825292,96,0.6057496189106211,0.0101399576611706,0.538280725479126,9,SGD,0.4344625808438558,1.0,0,0.8,0.8,180.0,180.0
8,0.4998774391539482,0.0558856419329969,sigmoid,128,8,rmsprop,0.4344625808438558,sigmoid,0.4998774391539482,128,0.6057496189106211,0.0558856419329969,0.5034676790237427,8,rmsprop,0.4344625808438558,1.0,0,0.5,0.5,80.0,80.0
40,0.5027301008468966,0.0159145040490958,sigmoid,128,10,adam,0.5655374191561441,sigmoid,0.5027301008468966,128,0.0,0.0159145040490958,0.4914909601211548,10,adam,0.0,0.0,0,0.6000000000000001,0.6000000000000001,440.0,440.0
21,0.5045363185880348,0.0287353591005574,sigmoid,96,7,rmsprop,0.5655374191561441,sigmoid,0.5045363185880348,96,0.0,0.0287353591005574,0.4997036457061767,7,rmsprop,0.0,0.0,0,0.7000000000000001,0.7000000000000001,10.0,10.0
1,0.5466425355868361,0.1179139258447857,sigmoid,128,9,SGD,0.4344625808438558,sigmoid,0.5466425355868361,128,0.6057496189106211,0.1179139258447857,0.5036138296127319,9,SGD,0.4344625808438558,1.0,0,0.1,0.1,60.0,60.0
47,0.5998599052593736,0.178652006800577,sigmoid,64,7,rmsprop,0.4344625808438558,sigmoid,0.5998599052593736,64,0.6057496189106211,0.178652006800577,0.5024641156196594,7,rmsprop,0.4344625808438558,1.0,0,0.2,0.2,30.0,30.0
29,0.6876301282515929,0.2893770242888235,sigmoid,160,8,SGD,0.4344625808438558,sigmoid,0.6876301282515929,160,0.6057496189106211,0.2893770242888235,0.5567495226860046,8,SGD,0.4344625808438558,1.0,0,0.2,0.2,300.0,300.0
3,0.7634536218876338,0.4363460004517098,sigmoid,128,8,adam,0.5655374191561441,sigmoid,0.7634536218876338,128,0.0,0.4363460004517098,0.4937672019004822,8,adam,0.0,0.0,0,0.8,0.8,320.0,320.0
12,0.8281322527303083,0.5401066519857697,tanh,32,5,SGD,0.7296273483215275,tanh,0.8281322527303083,32,0.6272345123349327,0.5401066519857697,0.476911187171936,5,SGD,0.7820838627700127,0.5235698589352804,0,0.8,0.8,380.0,380.0
36,0.8308860307622898,0.5351918535845028,sigmoid,32,4,SGD,0.4344625808438558,sigmoid,0.8308860307622898,32,0.6057496189106211,0.5351918535845028,0.5713770389556885,4,SGD,0.4344625808438558,1.0,0,0.4,0.4,460.0,460.0
42,0.8312681682151839,0.523928045121384,tanh,96,6,adam,0.7577764089929165,tanh,0.8312681682151839,96,0.7382434186441242,0.523928045121384,0.5014854073524475,6,adam,0.6957967377666249,0.7862054299284044,0,0.7000000000000001,0.7000000000000001,40.0,40.0
48,0.8386175166675743,0.5492892769921869,tanh,160,10,SGD,0.4378811210348013,tanh,0.8386175166675743,160,0.6068920956278269,0.5492892769921869,0.5111733078956604,10,SGD,0.4358815703987872,0.9987240377117744,0,0.7000000000000001,0.7000000000000001,360.0,360.0
39,0.8521720208894575,0.5676716783433,sigmoid,32,3,SGD,0.4344625808438558,sigmoid,0.8521720208894575,32,0.6057496189106211,0.5676716783433,0.527264416217804,3,SGD,0.4344625808438558,1.0,0,0.6000000000000001,0.6000000000000001,120.0,120.0
33,0.8613286139243057,0.566728551613567,tanh,160,8,SGD,0.774869109947644,tanh,0.8613286139243057,160,0.7562683382235262,0.566728551613567,0.6774067282676697,8,SGD,0.7139439723009128,0.8039271283759836,0,0.3,0.3,90.0,90.0
45,0.8715303152451878,0.5972308807270883,sigmoid,96,8,adam,0.5655374191561441,sigmoid,0.8715303152451878,96,0.0,0.5972308807270883,0.4908557832241058,8,adam,0.0,0.0,0,0.4,0.4,410.0,410.0
7,0.8860743470714625,0.6150945534981451,relu,128,2,SGD,0.8047120418848167,relu,0.8860743470714625,128,0.7860011474469306,0.6150945534981451,0.4818615913391113,2,SGD,0.7501288327750579,0.8254767136882398,0,0.5,0.5,90.0,90.0
10,0.8917541866492014,0.6204948779900389,sigmoid,32,1,SGD,0.8015090853095165,sigmoid,0.8917541866492014,32,0.7894272552030581,0.6204948779900389,0.5209259390830994,1,SGD,0.7321818181818182,0.856383355780818,0,0.6000000000000001,0.6000000000000001,280.0,280.0
17,0.8945830263956007,0.6508717780503643,relu,128,10,rmsprop,0.7399753618724977,relu,0.8945830263956007,128,0.5779555111222194,0.6508717780503643,0.3061940670013428,10,rmsprop,0.9801627670396744,0.4097965549018217,0,0.4,0.4,20.0,20.0
4,0.8992281245382955,0.6425713525686267,relu,128,1,SGD,0.8129350169387126,relu,0.8992281245382955,128,0.7958182062659674,0.6425713525686267,0.584816575050354,1,SGD,0.7567930439230228,0.8390869780959808,0,0.6000000000000001,0.6000000000000001,490.0,490.0
46,0.9120548665559678,0.6830438437965742,sigmoid,32,8,adam,0.8314752078842008,sigmoid,0.9120548665559678,32,0.8150101419878296,0.6830438437965742,0.5497061610221863,8,adam,0.7790344471014025,0.8544694123484795,0,0.0,0.0,350.0,350.0
49,0.91690627680729,0.7065288049584824,sigmoid,96,4,rmsprop,0.8365876193409301,sigmoid,0.91690627680729,96,0.8223397843701868,0.7065288049584824,0.7159188985824585,4,rmsprop,0.7792372612475411,0.8704898277450911,0,0.0,0.0,20.0,20.0
32,0.922766597257984,0.7240738480960669,sigmoid,32,1,rmsprop,0.8497998152140437,sigmoid,0.922766597257984,32,0.8341438530862099,0.7240738480960669,0.6685158610343933,1,rmsprop,0.8016734213622696,0.869355639044446,0,0.8,0.8,500.0,500.0
27,0.9237838901112096,0.7314975749887642,sigmoid,160,1,rmsprop,0.8233138281490606,sigmoid,0.9237838901112096,160,0.8154652771076587,0.7314975749887642,0.7351343631744385,1,rmsprop,0.7464374043104464,0.8985609980860566,0,0.3,0.3,370.0,370.0
22,0.92738714385635,0.7413552632359643,tanh,128,9,SGD,0.8518016630736064,tanh,0.92738714385635,128,0.8394822870104743,0.7413552632359643,0.6858515739440918,9,SGD,0.7928296893705501,0.891968526263557,0,0.0,0.0,100.0,100.0
25,0.927739946846138,0.7416094643671026,tanh,128,6,adam,0.8755774561133354,tanh,0.927739946846138,128,0.85124088666323,0.7416094643671026,0.3066731095314026,6,adam,0.8856792582943835,0.8193804494222726,0,0.6000000000000001,0.6000000000000001,120.0,120.0
28,0.9279450313775492,0.7414601207200207,tanh,32,2,SGD,0.8615029257776409,tanh,0.9279450313775492,32,0.845913996916224,0.7414601207200207,0.6221780776977539,2,SGD,0.8186762170049078,0.8750265825476714,0,0.0,0.0,230.0,230.0
9,0.9286830060205212,0.7427294355618103,tanh,96,7,adam,0.8771173390822298,tanh,0.9286830060205212,96,0.8527240513804814,0.7427294355618103,0.2293062955141067,7,adam,0.8895648825567963,0.8188133550719501,0,0.5,0.5,100.0,100.0
23,0.92903716783792,0.7409668701576639,tanh,96,2,rmsprop,0.8647674776716969,tanh,0.92903716783792,96,0.8485183013074826,0.7409668701576639,0.640084981918335,2,rmsprop,0.826478494623656,0.8717657900333168,0,0.5,0.5,160.0,160.0
24,0.9304709181919728,0.7440722274625229,tanh,128,4,adam,0.8767477671696952,tanh,0.9304709181919728,128,0.8536852880959345,0.7440722274625229,0.4766713380813598,4,adam,0.8814647036617591,0.8276033175019494,0,0.6000000000000001,0.6000000000000001,250.0,250.0
43,0.932864118578462,0.7460923061401085,relu,32,3,SGD,0.8751770865414229,relu,0.932864118578462,32,0.8560877747399069,0.7460923061401085,0.5052440762519836,3,SGD,0.8576408651109846,0.8545402991422698,0,0.3,0.3,300.0,300.0
31,0.9457747797820086,0.7980351746501321,relu,96,6,rmsprop,0.8959039113027409,relu,0.9457747797820086,96,0.8716000607810364,0.7980351746501321,0.3496229946613312,6,rmsprop,0.939019399197839,0.8132132983625151,0,0.7000000000000001,0.7000000000000001,410.0,410.0
26,0.9501420980462756,0.7697681285370316,tanh,96,7,adam,0.8883892824145365,tanh,0.9501420980462756,96,0.8680742628321806,0.7697681285370316,0.3894681632518768,7,adam,0.8922397665194941,0.845183242361948,0,0.4,0.4,170.0,170.0
15,0.9523785294876458,0.7788274322171719,tanh,128,2,rmsprop,0.8776101016322759,tanh,0.9523785294876458,128,0.8660509640016179,0.7788274322171719,0.6477835774421692,2,rmsprop,0.8255896150632993,0.9106826398242008,0,0.1,0.1,500.0,500.0
20,0.9571557851963924,0.7998719505712868,relu,32,7,SGD,0.8838004311672313,relu,0.9571557851963924,32,0.8506038408235993,0.7998719505712868,0.213359922170639,7,SGD,0.963491209185504,0.7613950521017935,0,0.0,0.0,310.0,310.0
2,0.959927727896902,0.8007497261856207,relu,160,1,rmsprop,0.9016938712657838,relu,0.959927727896902,160,0.8836310608822457,0.8007497261856207,0.4183330535888672,1,rmsprop,0.9096299632214968,0.8590770539448501,0,0.3,0.3,250.0,250.0
41,0.9604592669014635,0.8021477204580155,relu,128,8,adam,0.8509393286110256,relu,0.9604592669014635,128,0.795418040409164,0.8021477204580155,0.0907908678054809,8,adam,0.9851324468642026,0.6669738427730914,0,0.6000000000000001,0.6000000000000001,280.0,280.0
18,0.9688607378153667,0.819883813985595,tanh,64,9,rmsprop,0.9106867878041268,tanh,0.9688607378153667,64,0.8976133314503602,0.819883813985595,0.5303996801376343,9,rmsprop,0.8941408173313639,0.901112922662508,0,0.3,0.3,120.0,120.0
5,0.9690093016806948,0.8182214814192619,relu,160,2,adam,0.909855251000924,relu,0.9690093016806948,160,0.8938377280475862,0.8182214814192619,0.4203341603279114,2,adam,0.9151812240047534,0.8734670730842844,0,0.0,0.0,50.0,50.0
6,0.969193822363578,0.8216185118428061,relu,160,1,adam,0.9125038497074224,relu,0.969193822363578,160,0.8983578405066008,0.8216185118428061,0.4855495691299438,1,adam,0.9068910719445248,0.8899836960374282,0,0.1,0.1,320.0,320.0
13,0.9777933481921904,0.8465176844214054,relu,160,3,adam,0.9241761626116416,relu,0.9777933481921904,160,0.9120400142908182,0.8465176844214054,0.4463824927806854,3,adam,0.9193978246776632,0.9047990359396044,0,0.5,0.5,350.0,350.0
34,0.978495481826779,0.85019476072283,relu,160,5,rmsprop,0.9047736372035724,relu,0.978495481826779,160,0.8795387252610254,0.85019476072283,0.2787547409534454,5,rmsprop,0.9763861257676671,0.8001701283050967,0,0.2,0.2,300.0,300.0
0,0.9789263228266892,0.8638868057070805,tanh,32,5,rmsprop,0.93002771789344,tanh,0.9789263228266892,32,0.9157957156622932,0.8638868057070805,0.3390519320964813,5,rmsprop,0.9596116504854368,0.8758063372793649,0,0.0,0.0,310.0,310.0
14,0.9857604787390556,0.872884815453125,relu,96,4,rmsprop,0.934955343393902,relu,0.9857604787390556,96,0.922077922077922,0.872884815453125,0.3698426485061645,4,rmsprop,0.9614526429175964,0.8858013752037995,0,0.1,0.1,360.0,360.0
35,0.9864317125565718,0.8795143925341287,relu,64,7,rmsprop,0.9414228518632584,relu,0.9864317125565718,64,0.9318474989250394,0.8795143925341287,0.4684942662715912,7,rmsprop,0.942178103036012,0.9217409796554902,0,0.1,0.1,440.0,440.0
4,0.3755951515347759,0.0228763608045697,sigmoid,64,5,SGD,0.43446258084385586,sigmoid,0.3755951515347759,64,0.6057496189106211,0.0228763608045697,0.5005226135253906,5,SGD,0.43446258084385586,1.0,0,0.4,0.4,43.0,43.0
7,0.8501067959365696,0.564229026826851,sigmoid,32,3,rmsprop,0.6042192793347706,sigmoid,0.8501067959365696,32,0.6774914046226818,0.564229026826851,0.5008732080459595,3,rmsprop,0.5243978243978245,0.9568299425816971,0,0.8,0.8,16.0,16.0
6,0.8920306829759796,0.6261453580126847,tanh,64,4,SGD,0.8070526639975362,tanh,0.8920306829759796,64,0.7896874685286516,0.6261453580126847,0.6552839279174805,4,SGD,0.7500318836883051,0.833770468561707,0,0.6000000000000001,0.6000000000000001,100.0,100.0
0,0.9042968005157028,0.6563130526652513,sigmoid,160,2,adam,0.8261472128118263,sigmoid,0.9042968005157028,160,0.8061536348339686,0.6563130526652513,0.5528611540794373,2,adam,0.781803649926735,0.8320691855107394,0,0.7000000000000001,0.7000000000000001,160.0,160.0
9,0.9203685579782848,0.7160228446869963,sigmoid,160,2,adam,0.8516168771173391,sigmoid,0.9203685579782848,160,0.8336440853532214,0.7160228446869963,0.6492841243743896,2,adam,0.8126556714910804,0.8557453746367052,0,0.4,0.4,118.0,118.0
3,0.9256365878632737,0.7367550141250323,sigmoid,96,5,adam,0.8730520480443487,sigmoid,0.9256365878632737,96,0.842623701893708,0.7367550141250323,0.3709906339645386,5,adam,0.913115432354158,0.7822357694761466,0,0.2,0.2,136.0,136.0
2,0.9481836703810643,0.7926642077831785,relu,160,3,adam,0.8987680936248845,relu,0.9481836703810643,160,0.8783898775389397,0.7926642077831785,0.38038092851638794,3,adam,0.9186658412010524,0.8414971290848515,0,0.6000000000000001,0.6000000000000001,175.0,175.0
1,0.9704130362276836,0.8277134867666656,relu,32,1,rmsprop,0.9161379735140129,relu,0.9704130362276836,32,0.9026213210313628,0.8277134867666656,0.49709203839302063,1,rmsprop,0.910796766743649,0.8945913376337988,0,0.5,0.5,121.0,121.0
5,0.9856405660627223,0.8792814230844065,tanh,32,4,adam,0.9327071142593163,tanh,0.9856405660627223,32,0.9241082282657775,0.8792814230844065,0.5910392999649048,4,adam,0.9059520566603105,0.9430070177925852,0,0.0,0.0,145.0,145.0
8,0.9932949037583514,0.912896359156914,relu,128,4,rmsprop,0.9578072066522945,relu,0.9932949037583514,128,0.9510364546104361,0.912896359156914,0.521221399307251,4,rmsprop,0.9590571613926332,0.9431487913801658,0,0.1,0.1,136.0,136.0
